,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,first_review,last_review,license,instant_bookable,host_id,host_acceptance_rate,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
6090,Victor,2017-04-30,"Niles, IL",within an hour,100%,1,Pulaski Park,"['email', 'phone', 'work_email']",t,1,Neighborhood highlights,Norwood Park,4,1,1 shared bath,"[""BBQ grill"", ""Self check-in"", ""Wifi"", ""Heating"", ""Dryer"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Hangers"", ""Bathtub"", ""TV"", ""Air conditioning"", ""Clothing storage: closet"", ""Washer"", ""Dishes and silverware"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Dedicated workspace"", ""Keypad"", ""Kitchen"", ""Cooking basics"", ""Hot water""]",t,2023-10-31,2024-08-24,R21000062930,0,128265803,96.0,34.0,41.99365078797926,-87.7,1.0,1.0,1.0,1.0,50.0,2.0,365,2.0,365.0,14,44,74,348,15.0,15.0,1.0,4.8,4.87,4.8,4.93,4.87,4.8,4.67,1.39
6092,Mike,2023-10-07,"Chicago, IL",within an hour,100%,1,West Town,"['email', 'phone']",t,1,Neighborhood highlights,West Town,8,1,1 shared bath,"[""Shower gel"", ""Refrigerator"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Heating"", ""Dryer"", ""Stove"", ""Dining table"", ""Lock on bedroom door"", ""Shampoo"", ""Wine glasses"", ""Hangers"", ""Oven"", ""Room-darkening shades"", ""TV"", ""Air conditioning"", ""Patio or balcony"", ""Outdoor furniture"", ""Long term stays allowed"", ""Lockbox"", ""Hot water kettle"", ""Outdoor dining area"", ""Washer"", ""Body soap"", ""Coffee maker"", ""Conditioner"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Window guards"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Smoke alarm"", ""Free street parking"", ""Blender"", ""Safe"", ""Freezer"", ""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2024-03-20,2024-04-27,R23000104538,0,540828073,100.0,3.0,41.89563843665848,-87.6581408005249,2.0,1.0,1.0,1.0,83.0,28.0,365,28.0,365.0,0,27,57,332,2.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.33
6095,Itamara,2022-02-08,"Chicago, IL",within an hour,100%,0,Bridgeport,"['email', 'phone']",t,1,Neighborhood highlights,Bridgeport,4,1,2 shared baths,"[""Refrigerator"", ""Self check-in"", ""Dishwasher"", ""Central heating"", ""Coffee maker: pour-over coffee"", ""Free dryer \u2013 In unit"", ""Garden view"", ""Exterior security cameras on property"", ""Dining table"", ""Lock on bedroom door"", ""Shampoo"", ""Hangers"", ""Oven"", ""Free parking on premises"", ""Bathtub"", ""Room-darkening shades"", ""Clothing storage"", ""Long term stays allowed"", ""Central air conditioning"", ""Body soap"", ""GE gas stove"", ""Dishes and silverware"", ""Hair dryer"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""TV with standard cable"", ""Smoke alarm"", ""Free street parking"", ""Keypad"", ""Wifi \u2013 45 Mbps"", ""Freezer"", ""Baking sheet"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2023-10-11,2024-08-31,R22000077522,1,444099759,99.0,6.0,41.82843,-87.64765,2.0,2.0,1.0,1.0,40.0,1.0,365,2.0,1125.0,2,32,62,241,32.0,32.0,3.0,4.8,4.9,4.9,4.66,4.75,4.63,4.8,2.8
6097,Mike,2023-10-07,"Chicago, IL",within an hour,100%,1,West Town,"['email', 'phone']",t,1,Neighborhood highlights,West Town,8,1,1 private bath,"[""Shower gel"", ""Refrigerator"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Heating"", ""Dryer"", ""Stove"", ""Dining table"", ""Lock on bedroom door"", ""Shampoo"", ""Wine glasses"", ""Hangers"", ""Oven"", ""Room-darkening shades"", ""TV"", ""Air conditioning"", ""Patio or balcony"", ""Outdoor furniture"", ""Long term stays allowed"", ""Lockbox"", ""Hot water kettle"", ""Outdoor dining area"", ""Washer"", ""Body soap"", ""Coffee maker"", ""Conditioner"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Window guards"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Smoke alarm"", ""Free street parking"", ""Blender"", ""Safe"", ""Freezer"", ""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2024-02-08,2024-05-13,R23000104538,0,540828073,100.0,3.0,41.8963,-87.65592,2.0,1.0,1.0,1.0,105.0,28.0,365,28.0,365.0,6,36,66,341,2.0,2.0,0.0,4.5,5.0,4.9,5.0,5.0,5.0,4.8,0.27
6098,Armando,2023-10-08,"Chicago, IL",within an hour,100%,0,Armour Square,"['email', 'phone']",t,1,Neighborhood highlights,Armour Square,1,1,1 shared bath,"[""Shower gel"", ""Self check-in"", ""Central heating"", ""Free dryer \u2013 In unit"", ""Exterior security cameras on property"", ""Dove body soap"", ""GE stainless steel double oven"", ""Dining table"", ""Lock on bedroom door"", ""Coffee"", ""Cleaning available during stay"", ""Wine glasses"", ""Hangers"", ""Free parking on premises"", ""Room-darkening shades"", ""Dove conditioner"", ""Long term stays allowed"", ""Central air conditioning"", ""Clothing storage: closet"", ""Hot water kettle"", ""GE stainless steel gas stove"", ""Mosquito net"", ""GE refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Fast wifi \u2013 744 Mbps"", ""Dove shampoo"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""42 inch HDTV with Amazon Prime Video, Apple TV, Fire TV, Netflix, premium cable, standard cable"", ""Dedicated workspace"", ""Toaster"", ""Smoke alarm"", ""Free street parking"", ""Keypad"", ""Blender"", ""Freezer"", ""Baking sheet"", ""Coffee maker: drip coffee maker, pour-over coffee"", ""Courtyard view"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2024-04-02,2024-09-12,Without license,1,540985962,100.0,11.0,41.83910499795736,-87.63149012516625,2.0,1.0,1.0,1.0,35.0,32.0,730,32.0,1125.0,0,0,25,300,2.0,2.0,1.0,4.5,5.0,5.0,4.9,4.9,5.0,5.0,0.36
6124,Armando,2023-10-08,"Chicago, IL",within an hour,100%,0,Armour Square,"['email', 'phone']",t,1,No specified,Armour Square,1,1,1 shared bath,"[""Shower gel"", ""Refrigerator"", ""Fast wifi \u2013 721 Mbps"", ""AEG stainless steel gas stove"", ""Self check-in"", ""Heating"", ""Coffee maker: pour-over coffee"", ""Free dryer \u2013 In unit"", ""Exterior security cameras on property"", ""Dining table"", ""Lock on bedroom door"", ""Shampoo"", ""Coffee"", ""Cleaning available during stay"", ""Wine glasses"", ""Hangers"", ""Oven"", ""Free parking on premises"", ""Room-darkening shades"", ""Clothing storage"", ""Long term stays allowed"", ""Central air conditioning"", ""Hot water kettle"", ""Body soap"", ""Mosquito net"", ""Conditioner"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""City skyline view"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""TV with standard cable"", ""Smoke alarm"", ""Free street parking"", ""Keypad"", ""Blender"", ""Freezer"", ""Baking sheet"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2024-03-31,2024-03-31,Without license,1,540985962,100.0,11.0,41.83887,-87.63091,2.0,1.0,1.0,1.0,35.0,32.0,730,32.0,1125.0,8,38,68,224,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,4.9,5.0,0.18
6126,Armando,2023-10-08,"Chicago, IL",within an hour,100%,0,Armour Square,"['email', 'phone']",t,1,Neighborhood highlights,Armour Square,1,1,1 shared bath,"[""Shower gel"", ""Refrigerator"", ""Self check-in"", ""Central heating"", ""Coffee maker: pour-over coffee"", ""Free dryer \u2013 In unit"", ""GE stainless steel oven"", ""Exterior security cameras on property"", ""Dove body soap"", ""Dining table"", ""43 inch HDTV with Amazon Prime Video, Fire TV, Hulu, Netflix, premium cable, standard cable"", ""Lock on bedroom door"", ""Coffee"", ""Cleaning available during stay"", ""Wine glasses"", ""Hangers"", ""Free parking on premises"", ""Room-darkening shades"", ""Dove conditioner"", ""Clothing storage"", ""Long term stays allowed"", ""Central air conditioning"", ""Hot water kettle"", ""GE gas stove"", ""Mosquito net"", ""Fast wifi \u2013 702 Mbps"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""City skyline view"", ""Dove shampoo"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Window AC unit"", ""Toaster"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Free street parking"", ""Keypad"", ""Safe"", ""Freezer"", ""Baking sheet"", ""Paid street parking off premises"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2024-02-01,2024-02-01,Without license,1,540985962,100.0,11.0,41.83893375822078,-87.63262867651459,2.0,1.0,1.0,1.0,35.0,32.0,730,32.0,1125.0,7,15,45,225,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.13
6145,Victor,2017-04-30,"Niles, IL",within an hour,100%,1,Pulaski Park,"['email', 'phone', 'work_email']",t,1,Neighborhood highlights,Norwood Park,4,1,1 shared bath,"[""Self check-in"", ""Wifi"", ""Dishwasher"", ""Heating"", ""Dryer"", ""Exterior security cameras on property"", ""Whirlpool refrigerator"", ""Dining table"", ""Lock on bedroom door"", ""Hangers"", ""Bathtub"", ""Whirlpool stainless steel gas stove"", ""TV"", ""Air conditioning"", ""Long term stays allowed"", ""Clothing storage: closet"", ""Washer"", ""Dishes and silverware"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Barbecue utensils"", ""Whirlpool stainless steel oven"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Smoke alarm"", ""Free street parking"", ""Keypad"", ""Freezer"", ""Baking sheet"", ""Shared backyard \u2013 Fully fenced"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2023-10-18,2024-09-01,R21000062930,0,128265803,96.0,34.0,41.99586,-87.7,1.0,1.0,1.0,1.0,49.0,2.0,365,2.0,365.0,4,34,64,338,19.0,19.0,2.0,4.95,4.89,4.89,4.95,4.89,4.84,4.79,1.7
6151,Armando,2023-10-08,"Chicago, IL",within an hour,100%,0,Armour Square,"['email', 'phone']",t,1,Neighborhood highlights,Armour Square,1,1,1 shared bath,"[""Shower gel"", ""Self check-in"", ""43 inch HDTV with Amazon Prime Video, Netflix, premium cable"", ""Dishwasher"", ""Central heating"", ""Free dryer \u2013 In unit"", ""Garden view"", ""Exterior security cameras on property"", ""Dove body soap"", ""GE stainless steel double oven"", ""Dining table"", ""Lock on bedroom door"", ""Fast wifi \u2013 756 Mbps"", ""Coffee"", ""Cleaning available during stay"", ""Wine glasses"", ""Hangers"", ""Free parking on premises"", ""Dove conditioner"", ""Long term stays allowed"", ""Central air conditioning"", ""Coffee maker: drip coffee maker"", ""Hot water kettle"", ""GE gas stove"", ""GE refrigerator"", ""Dishes and silverware"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Dove shampoo"", ""Clothing storage: wardrobe"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Smoke alarm"", ""Free street parking"", ""Keypad"", ""Freezer"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2024-06-16,2024-06-16,Without license,1,540985962,100.0,11.0,41.83930320194256,-87.63268277173677,1.0,1.0,1.0,1.0,35.0,32.0,720,32.0,1125.0,27,57,87,362,1.0,1.0,0.0,4.8,4.9,4.9,5.0,4.9,5.0,4.8,0.32
6152,Armando,2023-10-08,"Chicago, IL",within an hour,100%,0,Armour Square,"['email', 'phone']",t,1,Neighborhood highlights,Armour Square,1,1,1 shared bath,"[""Fast wifi \u2013 710 Mbps"", ""Refrigerator"", ""Self check-in"", ""Pets allowed"", ""Heating"", ""Free dryer \u2013 In unit"", ""Exterior security cameras on property"", ""Lock on bedroom door"", ""Free parking on premises"", ""TV"", ""Central air conditioning"", ""Coffee maker"", ""Smoking allowed"", ""Dishes and silverware"", ""Hair dryer"", ""Shared backyard \u2013 Not fully fenced"", ""Iron"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Keypad"", ""Kitchen"", ""Cooking basics""]",t,2024-06-15,2024-06-15,Without license,1,540985962,100.0,11.0,41.84055700489541,-87.63315038362774,1.0,1.0,1.0,1.0,35.0,32.0,720,32.0,1125.0,0,23,53,328,1.0,1.0,0.0,4.8,5.0,5.0,5.0,4.9,4.9,4.8,0.32
6157,Devon,2016-08-10,"Chicago, IL",within an hour,100%,1,Rogers Park,['phone'],t,1,No specified,Rogers Park,8,1,1 bath,"[""Shower gel"", ""Paid parking on premises"", ""First aid kit"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Central heating"", ""Maytag  stainless steel gas stove"", ""Free dryer \u2013 In unit"", ""Maytag refrigerator"", ""Exterior security cameras on property"", ""Coffee"", ""Lock on bedroom door"", ""Shampoo"", ""Sound system"", ""Hangers"", ""Bathtub"", ""Room-darkening shades"", ""Lake view"", ""Clothing storage"", ""TV"", ""Central air conditioning"", ""Lockbox"", ""Maytag stainless steel single oven"", ""Outdoor dining area"", ""Conditioner"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Dishes and silverware"", ""Iron"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Laundromat nearby"", ""City skyline view"", ""Drying rack for clothing"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Smoke alarm"", ""Extra pillows and blankets"", ""Blender"", ""Safe"", ""Native  body soap"", ""Freezer"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2024-03-11,2024-09-09,R24000113494,0,89224071,100.0,1.0,42.0192585,-87.6758959,2.0,1.0,1.0,1.0,87.0,2.0,30,2.0,30.0,14,36,59,59,13.0,13.0,2.0,5.0,4.85,5.0,4.77,5.0,4.69,4.92,2.04
6168,Brandon,2017-01-13,"Elmhurst, IL",within an hour,100%,0,North Lawndale,"['email', 'phone']",t,1,No specified,North Lawndale,1,1,1 shared bath,"[""Shower gel"", ""Refrigerator"", ""First aid kit"", ""Wifi"", ""Central heating"", ""Exterior security cameras on property"", ""Dining table"", ""Lock on bedroom door"", ""Wine glasses"", ""Hangers"", ""Private entrance"", ""Free parking on premises"", ""Bathtub"", ""Room-darkening shades"", ""TV"", ""Air conditioning"", ""Pool table"", ""Sound system with aux"", ""Body soap"", ""Books and reading material"", ""Dishes and silverware"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Laundromat nearby"", ""Private living room"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Smoke alarm"", ""Trash compactor"", ""Extra pillows and blankets"", ""Free street parking"", ""Clothing storage: closet and dresser"", ""Portable heater"", ""Portable fans"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2023-10-22,2024-02-19,R23000100238,0,111286942,100.0,2.0,41.85788,-87.71266,2.0,1.4,2.0,2.1,222.0,1.0,365,2.0,365.0,7,29,49,229,3.0,3.0,0.0,5.0,4.67,5.0,5.0,5.0,5.0,5.0,0.27
6171,Serenity,2020-11-14,No location,within an hour,99%,0,Downtown,"['email', 'phone']",t,1,No specified,Loop,6,1,1 bath,"[""Paid parking on premises"", ""Smoke alarm"", ""Hangers"", ""First aid kit"", ""Building staff"", ""Hair dryer"", ""Essentials"", ""Wifi"", ""Self check-in"", ""Iron"", ""TV"", ""Air conditioning"", ""Central heating"", ""Fire extinguisher"", ""Carbon monoxide alarm"", ""Hot water""]",t,31/12/2030,31/12/2030,Without license,0,375678301,96.0,11.1,41.87389,-87.62981,2.0,1.0,0.0,1.0,100.0,32.0,35,32.0,35.0,30,60,90,180,0.0,0.0,0.0,4.8,4.69,4.9,4.8,4.9,4.9,4.8,0.91
6172,Victor,2017-04-30,"Niles, IL",within an hour,100%,1,Pulaski Park,"['email', 'phone', 'work_email']",t,1,Neighborhood highlights,Norwood Park,4,1,1 shared bath,"[""BBQ grill"", ""Self check-in"", ""Wifi"", ""Dishwasher"", ""Heating"", ""Dryer"", ""Exterior security cameras on property"", ""Whirlpool refrigerator"", ""Dining table"", ""Lock on bedroom door"", ""Hangers"", ""Bathtub"", ""Whirlpool stainless steel gas stove"", ""Clothing storage"", ""TV"", ""Air conditioning"", ""Long term stays allowed"", ""Washer"", ""Dishes and silverware"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Barbecue utensils"", ""Whirlpool stainless steel oven"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Smoke alarm"", ""Free street parking"", ""Keypad"", ""Freezer"", ""Baking sheet"", ""Shared backyard \u2013 Fully fenced"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2023-11-26,2024-05-22,R21000062930,0,128265803,96.0,34.0,41.99391725484052,-87.7,1.0,1.0,1.0,1.0,39.0,2.0,365,2.0,365.0,17,47,77,352,9.0,9.0,0.0,4.8,4.44,4.9,4.9,4.9,4.9,4.8,0.91
6173,Ralph,2023-05-14,"Chicago, IL",within an hour,100%,0,Bridgeport,['phone'],t,1,No specified,Bridgeport,4,1,2 baths,"[""Refrigerator"", ""First aid kit"", ""Self check-in"", ""Wifi"", ""Central heating"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Lock on bedroom door"", ""Hangers"", ""Long term stays allowed"", ""Central air conditioning"", ""Clothing storage: closet"", ""Hot water kettle"", ""Dishes and silverware"", ""Hair dryer"", ""Cleaning products"", ""Essentials"", ""Bed linens"", ""Iron"", ""Fire extinguisher"", ""Free washer \u2013 In unit"", ""Laundromat nearby"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""AEG electric stove"", ""Free street parking"", ""Keypad"", ""Freezer"", ""Kitchen"", ""Cooking basics"", ""Microwave"", ""Hot water""]",t,2023-11-08,2024-08-25,R23000109597,1,514776477,99.0,11.1,41.84036193644864,-87.64207532155142,2.0,2.0,1.0,1.0,45.0,1.0,365,2.0,1125.0,18,48,78,353,17.0,17.0,3.0,4.47,4.47,4.9,4.88,4.71,4.71,4.65,1.62
6174,Jorge,2012-08-07,"Tulum, Mexico",within a few hours,100%,0,South Chicago,"['email', 'phone']",t,1,No specified,South Chicago,4,1,1 bath,"[""Lock on bedroom door"", ""Smoke alarm"", ""Dishes and silverware"", ""Free parking on premises"", ""Essentials"", ""Cleaning products"", ""Wifi"", ""Fire extinguisher"", ""TV"", ""Air conditioning"", ""Central heating"", ""Dedicated workspace"", ""Kitchen"", ""Cooking basics"", ""Carbon monoxide alarm"", ""Hot water""]",t,31/12/2030,31/12/2030,Without license,0,3186645,79.0,21.0,41.9,-87.54944,2.0,1.0,1.0,1.0,23.0,32.0,90,32.0,90.0,30,45,62,151,0.0,0.0,0.0,4.8,4.47,4.9,4.8,4.96,4.9,4.8,2.53
6181,Poliana,2020-06-27,No location,within an hour,100%,0,Bridgeport,"['email', 'phone']",t,1,No specified,Bridgeport,1,1,1 shared bath,"[""First aid kit"", ""Self check-in"", ""Wifi"", ""Heating"", ""Dryer"", ""Smart lock"", ""Lock on bedroom door"", ""Hangers"", ""Air conditioning"", ""Long term stays allowed"", ""Washer"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics"", ""Hot water""]",t,2024-06-02,2024-08-23,R24000118203,1,352148357,99.0,9.0,41.8398696224007,-87.65855197485268,2.0,1.0,1.0,1.0,46.0,2.0,365,2.0,1125.0,17,47,77,352,3.0,3.0,1.0,4.8,4.9,4.9,4.9,4.9,4.9,4.8,0.83
6182,Poliana,2020-06-27,No location,within an hour,100%,0,Bridgeport,"['email', 'phone']",t,1,No specified,Bridgeport,1,1,1 bath,"[""First aid kit"", ""Self check-in"", ""Wifi"", ""Heating"", ""Dryer"", ""Exterior security cameras on property"", ""Smart lock"", ""Lock on bedroom door"", ""Hangers"", ""Air conditioning"", ""Long term stays allowed"", ""Washer"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics"", ""Hot water""]",t,2024-05-21,2024-09-01,R24000118203,1,352148357,99.0,9.0,41.84094961383068,-87.65831337822183,1.0,1.0,1.0,1.0,41.0,2.0,365,2.0,1125.0,24,54,84,359,3.0,3.0,2.0,4.8,4.9,4.67,4.9,4.9,4.67,4.8,0.75
6183,Poliana,2020-06-27,No location,within an hour,100%,0,Bridgeport,"['email', 'phone']",t,1,No specified,Bridgeport,4,1,1 bath,"[""First aid kit"", ""Self check-in"", ""Wifi"", ""Heating"", ""Dryer"", ""Smart lock"", ""Lock on bedroom door"", ""Hangers"", ""Air conditioning"", ""Long term stays allowed"", ""Washer"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Smoke alarm"", ""Kitchen"", ""Cooking basics"", ""Hot water""]",t,31/12/2030,31/12/2030,R24000118203,1,352148357,99.0,9.0,41.84114907558705,-87.65692960510627,1.0,1.0,1.0,1.0,40.0,2.0,365,2.0,1125.0,14,44,74,349,0.0,0.0,0.0,4.8,4.9,4.9,4.8,4.8,4.9,4.8,0.56
6188,Manny,2023-10-10,"Chicago, IL",within an hour,100%,0,Norwood Park,"['email', 'phone']",t,1,Neighborhood highlights,Norwood Park,1,1,1 bath,"[""Shower gel"", ""Refrigerator"", ""First aid kit"", ""Cooking basics"", ""Self check-in"", ""Wifi"", ""Central heating"", ""Exterior security cameras on property"", ""Fire pit"", ""Dining table"", ""Lock on bedroom door"", ""Shampoo"", ""Wine glasses"", ""Hangers"", ""Oven"", ""Private entrance"", ""Free parking on premises"", ""Clothing storage: closet and wardrobe"", ""TV"", ""Air conditioning"", ""Patio or balcony"", ""Outdoor furniture"", ""Long term stays allowed"", ""Lockbox"", ""Coffee maker: drip coffee maker"", ""Outdoor dining area"", ""Body soap"", ""Conditioner"", ""Hair dryer"", ""Cleaning products"", ""Dishes and silverware"", ""Laundromat nearby"", ""Iron"", ""Fire extinguisher"", ""Washer \u2013\u00a0In building"", ""Luggage dropoff allowed"", ""Carbon monoxide alarm"", ""Dedicated workspace"", ""Toaster"", ""Housekeeping available 2 hours a day, Saturday to Sunday - included with your stay"", ""Smoke alarm"", ""Gas stove"", ""Extra pillows and blankets"", ""Free street parking"", ""Blender"", ""Private backyard \u2013 Fully fenced"", ""Freezer"", ""Baking sheet"", ""Kitchen"", ""Microwave"", ""Exercise equipment: stationary bike"", ""Hot water""]",t,2024-03-03,2024-03-03,Without license,0,541263891,80.0,3.0,41.984322549588285,-87.7,2.0,1.4,1.5,2.1,155.0,32.0,1125,32.0,1125.0,0,0,0,18,1.0,1.0,0.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,0.15
