,host_name,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,bathrooms_text,amenities,has_availability,first_review,last_review,license,instant_bookable,host_id,host_acceptance_rate,host_total_listings_count,latitude,longitude,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,reviews_per_month
23971,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,No specified,Benito Juárez,19,2,1 shared bath,"[""Iron"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""Elevator"", ""Heating"", ""Freezer"", ""Laundromat nearby"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Resort access"", ""Exercise equipment"", ""Building staff"", ""Blender"", ""Portable fans"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Bidet"", ""Dining table"", ""Shower gel"", ""Dryer"", ""Luggage dropoff allowed"", ""TV with standard cable"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Board games"", ""Kitchen"", ""Conditioner"", ""Books and reading material"", ""Smoke alarm"", ""Stove"", ""Fire extinguisher"", ""Room-darkening shades"", ""Air conditioning"", ""Trash compactor"", ""Gym"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,31/12/2030,31/12/2030,Without license,1,94011901,99.0,7.3,19.3636441,-99.1507401,1.0,1.0,1.0,4.0,324.0,1.0,365,1.0,1125.0,30,60,90,270,0.0,0.0,0.0,4.8,4.9,4.9,4.8,5.0,4.9,4.8,0.46
23973,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,No specified,Benito Juárez,19,2,1 shared bath,"[""Iron"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""Elevator"", ""Heating"", ""Freezer"", ""Laundromat nearby"", ""Paid parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""Exercise equipment"", ""Building staff"", ""Blender"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Bidet"", ""Dining table"", ""Shower gel"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Books and reading material"", ""Smoke alarm"", ""Stove"", ""Fire extinguisher"", ""Clothing storage"", ""Air conditioning"", ""Trash compactor"", ""Gym"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,31/12/2030,31/12/2030,Without license,1,94011901,99.0,7.3,19.3636441,-99.1507401,1.0,1.0,1.0,4.0,324.0,1.0,365,1.0,1125.0,30,60,90,270,0.0,0.0,0.0,4.8,4.5,4.9,4.8,4.9,4.9,4.8,0.94
23974,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,No specified,Benito Juárez,19,2,1 shared bath,"[""Iron"", ""Washer"", ""Elevator"", ""Wifi"", ""Heating"", ""Freezer"", ""Laundromat nearby"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""Exercise equipment"", ""Building staff"", ""Blender"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Shower gel"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Books and reading material"", ""Smoke alarm"", ""Stove"", ""Fire extinguisher"", ""Room-darkening shades"", ""Air conditioning"", ""Trash compactor"", ""Gym"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,31/12/2030,31/12/2030,Without license,1,94011901,99.0,7.3,19.3636441,-99.1507401,1.0,1.0,1.0,4.0,263.0,1.0,365,1.0,1125.0,30,60,90,270,0.0,0.0,0.0,4.8,4.5,4.9,4.8,4.9,4.9,4.8,0.94
23975,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,No specified,Benito Juárez,19,2,1 shared bath,"[""Iron"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""Elevator"", ""Heating"", ""Freezer"", ""Laundromat nearby"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""Exercise equipment"", ""Building staff"", ""Blender"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Bidet"", ""Dining table"", ""Shower gel"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Books and reading material"", ""Smoke alarm"", ""Stove"", ""Fire extinguisher"", ""Room-darkening shades"", ""Air conditioning"", ""Trash compactor"", ""Gym"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,31/12/2030,31/12/2030,Without license,1,94011901,99.0,7.3,19.3636441,-99.1507401,1.0,1.0,1.0,4.0,324.0,1.0,365,1.0,1125.0,30,60,90,270,0.0,0.0,0.0,4.8,4.5,4.9,4.8,4.9,4.9,4.8,0.94
24003,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,No specified,Benito Juárez,19,2,1 shared bath,"[""Iron"", ""Washer"", ""Elevator"", ""Wifi"", ""Heating"", ""Freezer"", ""Paid parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""Exercise equipment"", ""Building staff"", ""Blender"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Shower gel"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Books and reading material"", ""Smoke alarm"", ""Stove"", ""Fire extinguisher"", ""Room-darkening shades"", ""Air conditioning"", ""Gym"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,31/12/2030,31/12/2030,Without license,1,94011901,99.0,7.3,19.3636441,-99.1507401,1.0,1.0,1.0,4.0,324.0,1.0,365,1.0,1125.0,25,54,84,264,0.0,0.0,0.0,4.8,4.82,4.9,4.8,5.0,4.9,4.8,0.87
24020,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,No specified,Benito Juárez,40,2,1 shared bath,"[""Iron"", ""Washer"", ""Elevator"", ""Wifi"", ""Heating"", ""Paid parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""Exercise equipment"", ""Blender"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Dining table"", ""Shower gel"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Coffee"", ""Patio or balcony"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Stove"", ""Fire extinguisher"", ""Room-darkening shades"", ""Air conditioning"", ""Gym"", ""Microwave"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Building staff""]",t,31/12/2030,31/12/2030,Without license,1,94011901,99.0,7.3,19.3636441,-99.1507401,1.0,1.0,1.0,1.0,324.0,1.0,365,1.0,1125.0,30,57,87,267,0.0,0.0,0.0,4.8,5.0,4.9,4.8,5.0,4.9,4.8,0.28
24022,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,No specified,Benito Juárez,19,2,1 shared bath,"[""Iron"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""Elevator"", ""Heating"", ""Freezer"", ""Laundromat nearby"", ""Cleaning available during stay"", ""Paid parking on premises"", ""Refrigerator"", ""Dishes and silverware"", ""Self check-in"", ""Dishwasher"", ""Exercise equipment"", ""Building staff"", ""Blender"", ""Portable fans"", ""Body soap"", ""Carbon monoxide alarm"", ""Coffee maker"", ""Hot water kettle"", ""Long term stays allowed"", ""First aid kit"", ""Toaster"", ""Essentials"", ""Shampoo"", ""Hot water"", ""Bidet"", ""Dining table"", ""Shower gel"", ""Dryer"", ""Luggage dropoff allowed"", ""TV"", ""Coffee"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Conditioner"", ""Smoke alarm"", ""Stove"", ""Fire extinguisher"", ""Room-darkening shades"", ""Air conditioning"", ""Trash compactor"", ""Gym"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Hair dryer"", ""Microwave""]",t,31/12/2030,31/12/2030,Without license,1,94011901,99.0,7.3,19.3636441,-99.1507401,1.0,1.0,1.0,0.0,324.0,1.0,365,1.0,1125.0,27,53,83,263,0.0,0.0,0.0,4.8,5.0,4.9,4.8,5.0,4.9,4.8,0.63
24023,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,No specified,Benito Juárez,40,2,1 shared bath,"[""Iron"", ""Carbon monoxide alarm"", ""Wifi"", ""Paid washer \u2013 In building"", ""Heating"", ""Fire extinguisher"", ""Exercise equipment: free weights, stationary bike, yoga mat"", ""Paid parking on premises"", ""Kitchen"", ""HDTV with Netflix, standard cable"", ""First aid kit"", ""Air conditioning"", ""Self check-in"", ""Smart lock"", ""Dedicated workspace"", ""Cooking basics"", ""Smoke alarm"", ""Hair dryer""]",t,31/12/2030,31/12/2030,Without license,1,94011901,99.0,7.3,19.3636441,-99.1507401,1.0,1.0,1.4,1.0,324.0,1.0,365,1.0,1125.0,30,57,87,256,0.0,0.0,0.0,4.8,5.0,4.9,4.8,5.0,4.9,4.8,0.63
24024,Maria Yuliana,2016-09-07,"Mexico City, Mexico",within an hour,96%,0,Palermo Hollywood,"['email', 'phone']",t,0,No specified,Benito Juárez,40,2,1 shared bath,"[""Iron"", ""Carbon monoxide alarm"", ""TV"", ""Wifi"", ""Paid washer \u2013 In building"", ""Smoke alarm"", ""Fire extinguisher"", ""Paid parking on premises"", ""Kitchen"", ""First aid kit"", ""Self check-in"", ""Smart lock"", ""Exercise equipment"", ""AC - split type ductless system"", ""Dedicated workspace"", ""Cooking basics"", ""Portable heater"", ""Hair dryer""]",t,31/12/2030,31/12/2030,Without license,1,94011901,99.0,7.3,19.3636441,-99.1507401,1.0,1.0,1.4,1.0,324.0,1.0,365,1.0,1125.0,19,22,22,194,0.0,0.0,0.0,4.8,5.0,4.9,4.8,5.0,4.9,4.8,0.63
24156,Vito German,2024-05-23,No location,a few days or more,0%,0,Not specified,"['email', 'phone']",t,1,No specified,Venustiano Carranza,17,2,3 shared baths,"[""Exterior security cameras on property"", ""Host greets you"", ""Self check-in"", ""Pets allowed"", ""Smoke alarm"", ""Lockbox""]",t,31/12/2030,31/12/2030,Without license,0,579258785,96.3,3.0,19.4332032782981,-99.2,4.0,3.0,1.0,0.0,690.0,1.0,365,1.0,365.0,29,59,89,269,0.0,0.0,0.0,4.8,5.0,4.9,4.8,5.0,4.9,4.8,3.75
24157,Vito German,2024-05-23,No location,a few days or more,0%,0,Not specified,"['email', 'phone']",t,1,No specified,Venustiano Carranza,17,2,3 shared baths,"[""Washer"", ""TV"", ""Wifi"", ""Lockbox"", ""Fire extinguisher"", ""Host greets you"", ""Kitchen"", ""First aid kit"", ""Self check-in"", ""Pets allowed"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Smoke alarm""]",t,31/12/2030,31/12/2030,Without license,0,579258785,96.3,3.0,19.43299285500448,-99.2,2.0,3.0,1.0,0.0,449.0,1.0,365,1.0,365.0,25,55,85,265,0.0,0.0,0.0,4.8,5.0,4.9,4.8,5.0,4.9,4.8,3.75
24163,Andrea,2017-09-14,"Mexico City, Mexico",within an hour,90%,0,condesa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,35,2,2.5 shared baths,"[""Iron"", ""Wifi"", ""Laundromat nearby"", ""Bikes"", ""Dishes and silverware"", ""Self check-in"", ""Backyard"", ""Long term stays allowed"", ""Essentials"", ""Hot water"", ""Patio or balcony"", ""Bed linens"", ""Kitchen"", ""Outdoor dining area"", ""Smoke alarm"", ""Stove"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Cooking basics"", ""Lockbox""]",t,2024-06-13,2024-09-06,Without license,1,150617712,98.0,7.3,19.40972,-99.18056,3.0,2.5,1.0,1.0,163.0,1.0,365,1.0,365.0,30,60,90,270,6.0,6.0,2.0,4.5,4.83,4.83,4.9,4.9,4.83,4.67,1.7
24252,Felipe,2019-08-29,"Cuernavaca, Mexico",within a few hours,100%,0,Not specified,"['email', 'phone']",t,1,No specified,Iztacalco,17,2,1 shared bath,"[""Washer"", ""TV"", ""Wifi"", ""Kitchen"", ""First aid kit"", ""Exercise equipment"", ""Exterior security cameras on property"", ""Pets allowed"", ""Dedicated workspace""]",t,31/12/2030,31/12/2030,Without license,0,290206823,96.3,1.0,19.410157025444896,-99.2,2.0,1.0,1.4,1.0,400.0,1.0,365,1.0,365.0,29,59,89,364,0.0,0.0,0.0,4.8,4.5,4.9,4.8,5.0,4.9,4.8,0.34
24276,Andrea,2017-09-14,"Mexico City, Mexico",within an hour,90%,0,condesa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,35,2,4 shared baths,"[""Outdoor dining area"", ""Wifi"", ""Kitchen""]",t,2024-06-10,2024-06-26,Without license,1,150617712,98.0,7.3,19.40849906621103,-99.1771379402449,3.0,1.4,1.0,4.0,143.0,1.0,365,1.0,365.0,29,59,89,269,3.0,3.0,0.0,5.0,5.0,5.0,5.0,4.67,5.0,5.0,0.83
24382,Andrea,2017-09-14,"Mexico City, Mexico",within an hour,90%,0,condesa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,35,2,4 shared baths,"[""Outdoor dining area"", ""Wifi"", ""Kitchen"", ""Exterior security cameras on property""]",t,2024-06-24,2024-07-14,Without license,1,150617712,98.0,7.3,19.40708942065306,-99.17732396210988,2.0,1.4,1.0,4.0,150.0,1.0,365,1.0,365.0,30,60,90,270,2.0,2.0,0.0,4.8,5.0,4.9,5.0,5.0,5.0,4.5,0.64
24383,Andrea,2017-09-14,"Mexico City, Mexico",within an hour,90%,0,condesa,"['email', 'phone']",t,1,No specified,Cuauhtémoc,35,2,4 shared baths,"[""Outdoor dining area"", ""Wifi"", ""Kitchen"", ""Exterior security cameras on property""]",t,2024-06-15,2024-08-28,Without license,1,150617712,98.0,7.3,19.406853458264848,-99.17541556057324,2.0,1.4,1.0,4.0,150.0,1.0,365,1.0,365.0,30,60,90,269,3.0,3.0,1.0,4.8,4.9,4.9,4.67,4.9,5.0,4.67,0.87
24475,Soledad,2021-12-31,No location,within an hour,90%,0,Not specified,"['email', 'phone']",t,1,No specified,Cuauhtémoc,35,2,4 shared baths,"[""Outdoor dining area"", ""Wifi"", ""Kitchen"", ""Exterior security cameras on property""]",t,31/12/2030,31/12/2030,Without license,1,438265201,95.0,20.0,19.40689567088152,-99.175718879303,3.0,1.4,1.0,6.0,157.0,1.0,365,1.0,365.0,30,60,90,270,0.0,0.0,0.0,4.8,4.9,4.9,4.8,5.0,4.9,4.8,0.68
24599,Zamaira,2016-10-25,"Mexico City, Mexico",within an hour,90%,0,Not specified,"['email', 'phone']",t,1,No specified,Benito Juárez,17,2,1.5 shared baths,"[""Iron"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""Fire pit"", ""Freezer"", ""Laundromat nearby"", ""Refrigerator"", ""Dishes and silverware"", ""Ethernet connection"", ""Blender"", ""Outdoor kitchen"", ""Portable fans"", ""Hangers"", ""Shared backyard"", ""Free parking on premises"", ""Hammock"", ""Long term stays allowed"", ""First aid kit"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Shower gel"", ""Barbecue utensils"", ""Luggage dropoff allowed"", ""Pocket wifi"", ""Bed linens"", ""Kitchen"", ""Oven"", ""Outdoor dining area"", ""BBQ grill"", ""Drying rack for clothing"", ""Stove"", ""Extra pillows and blankets"", ""Window guards"", ""Cleaning products"", ""Indoor fireplace"", ""Clothing storage"", ""Wine glasses"", ""Trash compactor"", ""Free street parking"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Microwave""]",t,2024-06-30,2024-09-09,Without license,0,101241711,81.0,8.0,19.39300589323768,-99.15341959120208,6.0,1.5,0.0,6.0,178.0,1.0,365,1.0,365.0,28,58,88,363,8.0,8.0,2.0,5.0,5.0,4.88,5.0,5.0,5.0,5.0,2.73
24662,Julio,2016-08-30,"Mexico City, Mexico",within an hour,98%,1,Juárez,"['email', 'phone']",t,1,No specified,Cuauhtémoc,22,2,1 shared bath,"[""Washer"", ""TV"", ""Wifi"", ""Kitchen""]",t,2024-06-26,2024-09-13,Without license,1,92679034,100.0,7.0,19.422517230238245,-99.17334891961848,1.0,1.0,1.0,1.0,450.0,1.0,365,1.0,365.0,22,50,80,354,16.0,16.0,3.0,4.88,5.0,4.88,5.0,5.0,4.94,4.88,5.16
24699,Zamaira,2016-10-25,"Mexico City, Mexico",within an hour,90%,0,Not specified,"['email', 'phone']",t,1,No specified,Benito Juárez,17,2,1.5 shared baths,"[""Shared patio or balcony"", ""Iron"", ""Washer"", ""Outdoor furniture"", ""Wifi"", ""Fire pit"", ""Freezer"", ""Laundromat nearby"", ""Refrigerator"", ""Dishes and silverware"", ""Blender"", ""Outdoor kitchen with sink"", ""Portable fans"", ""Hangers"", ""Shared backyard"", ""Free parking on premises"", ""Hammock"", ""Long term stays allowed"", ""First aid kit"", ""Hot water"", ""Smoking allowed"", ""Dining table"", ""Shower gel"", ""Barbecue utensils"", ""Clothing storage: closet"", ""Luggage dropoff allowed"", ""Pocket wifi"", ""Bed linens"", ""Kitchen"", ""Other gas stove"", ""Oven"", ""Outdoor dining area"", ""BBQ grill"", ""Drying rack for clothing"", ""Extra pillows and blankets"", ""Window guards"", ""Cleaning products"", ""Indoor fireplace"", ""Fire extinguisher"", ""Wine glasses"", ""Trash compactor"", ""Free street parking"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Cooking basics"", ""Microwave""]",t,2024-06-24,2024-09-03,Without license,0,101241711,81.0,8.0,19.39308003554243,-99.15359227502412,6.0,1.5,1.0,6.0,178.0,1.0,365,1.0,365.0,30,60,90,365,9.0,9.0,2.0,4.78,4.89,4.78,4.89,4.89,4.78,4.89,2.87
24832,Erneste,2014-12-28,"Mexico City, Mexico",within an hour,100%,0,Coapa,"['email', 'phone']",t,1,No specified,Tlalpan,17,2,1 shared bath,"[""Washer"", ""Wifi"", ""Kitchen"", ""Outdoor dining area"", ""Dedicated workspace""]",t,2024-07-22,2024-07-22,Without license,0,25327047,91.0,3.0,19.4,-99.12210253181549,2.0,1.0,1.4,2.0,320.0,3.0,365,3.0,365.0,29,59,89,179,1.0,1.0,0.0,4.8,4.9,5.0,4.9,5.0,5.0,4.8,0.45
24837,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,27,2,5 shared baths,"[""Washer"", ""TV"", ""Wifi"", ""Fire extinguisher"", ""Patio or balcony"", ""Kitchen"", ""Hammock"", ""First aid kit"", ""Long term stays allowed"", ""BBQ grill"", ""Exercise equipment"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Ping pong table""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.488977115664007,-99.1370321791369,1.0,1.4,1.0,1.0,189.0,1.6,365,1.8,365.0,25,55,85,265,0.0,0.0,0.0,4.8,5.0,4.9,4.8,4.81,4.9,4.8,1.5
24854,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,27,2,3.5 shared baths,"[""Washer"", ""Wifi"", ""Kitchen"", ""Exterior security cameras on property"", ""Dedicated workspace""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.49371818882796,-99.13549443203206,1.0,3.5,1.0,1.0,183.0,1.6,365,1.8,365.0,29,59,89,269,0.0,0.0,0.0,4.8,5.0,4.9,4.8,5.0,4.9,4.8,0.49
24855,Luis,2018-08-04,"Mexico City, Mexico",a few days or more,4%,0,Atlampa,"['email', 'phone']",t,1,No specified,Gustavo A. Madero,27,2,3.5 shared baths,"[""Washer"", ""Wifi"", ""Kitchen"", ""Exterior security cameras on property"", ""Dedicated workspace""]",t,31/12/2030,31/12/2030,Without license,0,207240505,96.3,7.3,19.4,-99.13700597985844,1.0,3.5,1.0,1.0,183.0,1.6,365,1.8,365.0,25,55,85,265,0.0,0.0,0.0,4.8,5.0,4.9,4.8,5.0,4.9,4.8,0.49
24953,Ricardo,2022-04-19,"Mexico City, Mexico",within an hour,100%,1,Del Valle Ciudad de México,"['email', 'phone']",t,1,No specified,Benito Juárez,22,2,1 shared bath,"[""Iron"", ""TV"", ""Wifi"", ""Crib"", ""Kitchen"", ""Self check-in"", ""Smart lock"", ""Pets allowed"", ""Dedicated workspace"", ""Cooking basics"", ""Smoke alarm"", ""Hair dryer""]",t,2024-07-28,2024-09-09,Without license,1,454951290,100.0,10.0,19.370120050784,-99.17913558346712,2.0,1.0,2.0,1.0,403.0,1.0,365,1.0,365.0,0,8,38,313,12.0,12.0,3.0,4.92,4.75,4.58,5.0,5.0,5.0,4.92,1.5
25035,Israel,2018-12-17,"Mexico City, Mexico",within an hour,93%,0,Not specified,"['email', 'phone']",t,1,No specified,Cuauhtémoc,27,2,1 shared bath,"[""TV"", ""Wifi"", ""Fire extinguisher"", ""Paid parking on premises"", ""First aid kit"", ""Self check-in"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Lockbox""]",t,31/12/2030,31/12/2030,Without license,0,231134554,99.0,5.0,19.424141341755416,-99.16204778828352,4.0,1.0,1.4,4.0,380.0,1.0,365,1.0,365.0,30,60,90,269,0.0,0.0,0.0,4.8,5.0,4.9,4.8,5.0,4.9,4.8,0.88
25098,Israel,2018-12-17,"Mexico City, Mexico",within an hour,93%,0,Not specified,"['email', 'phone']",t,1,No specified,Cuauhtémoc,27,2,0 zero,"[""TV"", ""Wifi"", ""Fire extinguisher"", ""Paid parking on premises"", ""First aid kit"", ""Self check-in"", ""Outdoor dining area"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Lockbox""]",t,2024-07-15,2024-09-13,Without license,1,231134554,99.0,5.0,19.4253394,-99.1612805,6.0,0.5,1.4,6.0,300.0,1.0,365,1.0,365.0,30,60,90,269,4.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,1.62
